round,value,daily_double,category,comments,answer,question,air_date,notes,Difficulty
1,1000,no,"\""N"" TITLED TO LITERATURE",-,Tennessee Williams set this play in a seedy Mexican hotel,Night of the Iguana,11/9/2017,2017 Tournament of Champions quarterfinal game 4.,Expert
2,400,no,SATISFYING ALL YOUR INSURANCE NEEDS,-,This type of auto insurance covers only damage you do through your fault to someone else or his property,liability,11/9/2017,2017 Tournament of Champions quarterfinal game 4.,Expert
2,800,no,SATISFYING ALL YOUR INSURANCE NEEDS,-,"The director of the Consumer Finance Bureau is on the board of this org. covering up to $250,000 of your bank dollars",the FDIC,11/9/2017,2017 Tournament of Champions quarterfinal game 4.,Expert
2,1200,no,SATISFYING ALL YOUR INSURANCE NEEDS,-,"The 2 major types of life insurance are cash value & this, which offers temporary protection but no savings component",term insurance,11/9/2017,2017 Tournament of Champions quarterfinal game 4.,Expert
2,1600,no,SATISFYING ALL YOUR INSURANCE NEEDS,-,"Investing in your niece's indie film? In case she doesn't finish, you should be insured by a completion type of this",a completion bond,11/9/2017,2017 Tournament of Champions quarterfinal game 4.,Expert
2,2000,no,SATISFYING ALL YOUR INSURANCE NEEDS,-,"An insurance mathematician (OK, enough sexy talk) uses the laws of probability to assess risk in this job",an actuary,11/9/2017,2017 Tournament of Champions quarterfinal game 4.,Expert
2,400,no,WHERE & WHEN?,-,"The King James Bible is first published:  Country, century",England in the 17th century,11/9/2017,2017 Tournament of Champions quarterfinal game 4.,Expert
2,800,no,WHERE & WHEN?,-,Julius Caesar is assassinated:  City plus day & month,March 15th in Rome,11/9/2017,2017 Tournament of Champions quarterfinal game 4.,Expert
2,1200,no,WHERE & WHEN?,-,"Pearl Harbor is bombed:  Island, day of the week","Oahu, Sunday",11/9/2017,2017 Tournament of Champions quarterfinal game 4.,Expert
2,2500,yes,WHERE & WHEN?,-,"The Constitution gets its first state ratification:  State, year","Delaware, 1787",11/9/2017,2017 Tournament of Champions quarterfinal game 4.,Expert
2,2000,no,WHERE & WHEN?,-,"Alexander the Great dies: Continent, millennium","Asia, the first millennium B.C.",11/9/2017,2017 Tournament of Champions quarterfinal game 4.,Expert
2,400,no,MECHANICS,-,"Sounding like what a sports team headed for victory has, it's the product of an object's mass & its velocity",momentum,11/9/2017,2017 Tournament of Champions quarterfinal game 4.,Expert
2,2000,yes,MECHANICS,-,Eureka! This upward force exerted by a fluid counteracts the weight of an object immersed in it,buoyancy,11/9/2017,2017 Tournament of Champions quarterfinal game 4.,Expert
2,1200,no,MECHANICS,-,"From the Latin for ""twist"", it's the measure of how much a force acting on an object causes it to rotate",torque,11/9/2017,2017 Tournament of Champions quarterfinal game 4.,Expert
2,1600,no,MECHANICS,-,Physics textbooks say all motion is relative to this kind of frame,a reference frame,11/9/2017,2017 Tournament of Champions quarterfinal game 4.,Expert
2,2000,no,MECHANICS,-,"Represented by an arrow, it's a quantity that has both magnitude & direction",a vector,11/9/2017,2017 Tournament of Champions quarterfinal game 4.,Expert
2,400,no,MAKING WORDS,-,"The Latin word for ""and"" plus the chemical symbol for sodium equals this volcano",Etna,11/9/2017,2017 Tournament of Champions quarterfinal game 4.,Expert
2,800,no,MAKING WORDS,-,"An Italian word meaning ""from"" plus Mr. Gore equals this old phone mechanism",dial,11/9/2017,2017 Tournament of Champions quarterfinal game 4.,Expert
2,1200,no,MAKING WORDS,-,"A mantra word plus a pronoun equals this, to not include on a list",omit,11/9/2017,2017 Tournament of Champions quarterfinal game 4.,Expert
2,1600,no,MAKING WORDS,-,"3.14 plus a ""Golden State"" postal abbreviation equals this 12-point type",pica,11/9/2017,2017 Tournament of Champions quarterfinal game 4.,Expert
2,2000,no,MAKING WORDS,-,"Ms. Derek plus an interjection meaning ""See!"" equals this cord neckwear",bolo,11/9/2017,2017 Tournament of Champions quarterfinal game 4.,Expert
1,200,no,UNSCRIPTED TV,-,In 2015 one of this show's models accidentally gave away a brand-new car,The Price is Right,11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
1,400,no,UNSCRIPTED TV,-,"This guy ""The Bounty Hunter"" hunted for fugitives on A&E & CMT",Dog,11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
1,600,no,UNSCRIPTED TV,-,"Walter Cronkite liked to note that CBS News covered the Beatles 2 months before their ""debut"" on this variety show",The Ed Sullivan Show,11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
1,800,no,UNSCRIPTED TV,-,"On this Bravo show ""New York"" & ""Los Angeles"", ambitious real estate agents strive to sell pricey properties",Million Dollar Listing,11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
1,1000,no,UNSCRIPTED TV,-,"Food Network has a show on which these title transports compete for a $50,000 prize",food trucks,11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
1,200,no,FRENCH DIP,-,"Francois went swimming in the Seine, even though I told him, ""L'eau est froide"", meaning this",the water is cold,11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
1,400,no,FRENCH DIP,-,"I think I swim like a dolphin, but my wife says I look like une baleine, one of these",a whale,11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
1,600,no,FRENCH DIP,-,"I'm entering Jacques' pool using this, le plongeoir",the diving board,11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
1,1000,yes,FRENCH DIP,-,"When I was young, ma mere warned me of this part of our pool, le c̫t̩ profond",the deep side (or deep end),11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
1,1000,no,FRENCH DIP,-,"After a few laps, I always seek out ma serviette de plage, this",a beach towel,11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
1,200,no,DEMOCRATS,-,The English word Democrat originally meant a republican foe of the aristocrats during this revolution,the French Revolution,11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
1,400,no,DEMOCRATS,-,The Democratic Party evolved from the 1790s group who were anti-this party of Alexander Hamilton,the Federalists,11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
1,600,no,DEMOCRATS,-,"War Democrats supported the Union war effort; Peace Democrats, AKA these snakes, wanted a truce with the South",copperheads,11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
1,800,no,DEMOCRATS,-,"In the party of chancellors Helmut Schmidt & Gerhard Schroder, this word comes before ""Democratic\""",social,11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
1,1000,no,DEMOCRATS,-,"In 2016 the Liberal Democratic Party won 39 of 450 seats in Russia's state this, a word meaning ""deliberation\""",duma,11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
1,200,no,"REPUBLIC ""-AN""S",-,The Islamic Republic of this is the world's largest producer of opium,Afghanistan,11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
1,400,no,"REPUBLIC ""-AN""S",-,In 1998 the Islamic Republic of this joined the nuclear weapons club,Pakistan,11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
1,600,no,"REPUBLIC ""-AN""S",-,Its separation from another republic in Africa was finalized in 2011,South Sudan,11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
1,800,no,"REPUBLIC ""-AN""S",-,"Traditionally said to have been founded by Marinus in 301 A.D., it claims to be the world's oldest republic",San Marino,11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
1,1000,no,"REPUBLIC ""-AN""S",-,Danilo Medina Sanchez is the president of this republic,the Dominican Republic,11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
2,400,no,IN THE YEAR 1017,-,"A medieval chronicle says a 1017 fire in this Ukrainian capital destroyed 750 churches--odd in a city of maybe 25,000",Kiev,11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
2,800,no,IN THE YEAR 1017,-,"Rajendra I, the Tamil king of southern India, conquered & annexed this 25,000-square-mile island",Sri Lanka,11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
2,1200,no,IN THE YEAR 1017,-,"Basil II, ruler of this grade-""B"" empire, was completing his conquest of Bulgaria",the Byzantine,11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
2,1600,no,IN THE YEAR 1017,-,"Today with about 1 million adherents, this secretive religious group of Lebanon & Syria publicly revealed itself",the Druze,11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
2,2000,no,IN THE YEAR 1017,-,"Having subdued most of England, this Dane married a former king's widow & converted to Christianity",Cnut,11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
2,400,no,SCIENCE FICTION,-,"This ""Dune"" author's first published sci-fi tale appeared in Startling Stories magazine in 1952",Frank Herbert,11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
2,800,no,SCIENCE FICTION,-,"In John Wyndham's 1951 novel ""The Day of"" these, ""these"" are carnivorous plants that can walk & kill a man",the triffids,11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
2,1200,no,SCIENCE FICTION,-,"Like ""World War Z"", ""Robopocalypse"" is labeled this kind of history; it's told by those who survived a robot war",an oral history,11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
2,1600,no,SCIENCE FICTION,-,"In ""A Princess of Mars"", this fictional Civil War vet is transported to Mars & meets the beautiful Dejah Thoris",John Carter,11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
2,2000,no,SCIENCE FICTION,-,"The cover of this Isaac Asimov novel claimed, ""Four men and one woman journey into the living body of a man\""",Fantastic Voyage,11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
2,400,no,PLAYING MIDDLE C,-,A division of an opera,an act,11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
2,800,no,PLAYING MIDDLE C,-,Fancy schmancy private cruising vessel,a yacht,11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
2,1200,no,PLAYING MIDDLE C,-,"To surpass others, perhaps at making a spreadsheet",to excel,11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
2,1600,no,PLAYING MIDDLE C,-,"An agitator, with or without ""agent"" in front of it",a provocateur,11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
2,2000,no,PLAYING MIDDLE C,-,A dense growth of bushes,a thicket,11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
2,400,no,MOVIEMAKER'S MASHUP,(Alex: You have to name the two films by the same director that we have managed somehow to mash up.),"Hitchcock:  ""Dial M on a Train\""",Dial M for Murder and Strangers on a Train,11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
2,800,no,MOVIEMAKER'S MASHUP,(Alex: You have to name the two films by the same director that we have managed somehow to mash up.),"Scorsese:  ""Cape Bull\""",Cape Fear and Raging Bull,11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
2,1200,no,MOVIEMAKER'S MASHUP,(Alex: You have to name the two films by the same director that we have managed somehow to mash up.),"Kurosawa:  ""Throne of Samurai\""",Throne of Blood and The Seven Samurai,11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
2,1600,no,MOVIEMAKER'S MASHUP,(Alex: You have to name the two films by the same director that we have managed somehow to mash up.),"Sofia Coppola:  ""The Virgin Translation\""",The Virgin Suicides and Lost in Translation,11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
2,2000,no,MOVIEMAKER'S MASHUP,(Alex: You have to name the two films by the same director that we have managed somehow to mash up.),"Kubrick:  ""Paths of Orange\""",Paths of Glory and A Clockwork Orange,11/10/2017,2017 Tournament of Champions quarterfinal game 5.,Expert
1,200,no,STARTS WITH A DOUBLE VOWEL,-,Repetitious bass sounds made by brass instruments,oompah,11/13/2017,2017 Tournament of Champions semifinal game 1.,Expert
1,400,no,STARTS WITH A DOUBLE VOWEL,-,Creepily out of the ordinary,eerie,11/13/2017,2017 Tournament of Champions semifinal game 1.,Expert
1,600,no,STARTS WITH A DOUBLE VOWEL,-,To exude moisture slowly,ooze,11/13/2017,2017 Tournament of Champions semifinal game 1.,Expert
1,800,no,STARTS WITH A DOUBLE VOWEL,-,Ant & termite eater,aardvark,11/13/2017,2017 Tournament of Champions semifinal game 1.,Expert
1,1000,no,STARTS WITH A DOUBLE VOWEL,-,An amber Chinese tea,an oolong,11/13/2017,2017 Tournament of Champions semifinal game 1.,Expert
1,200,no,OHIO,-,The nuts of this state tree resemble certain parts of a deer,a buckeye,11/13/2017,2017 Tournament of Champions semifinal game 1.,Expert
1,400,no,OHIO,-,This NHL team's name celebrates Ohio's contribution to the winning side in the Civil War,Blue Jackets,11/13/2017,2017 Tournament of Champions semifinal game 1.,Expert
1,600,no,OHIO,-,"Elected to the Senate in 1974, this Ohio native was even more famous for something he did 12 years before",John Glenn,11/13/2017,2017 Tournament of Champions semifinal game 1.,Expert
1,800,no,OHIO,-,This Ohio city was named for a Revolutionary War veterans society that was named for a Roman general,Cincinnati,11/13/2017,2017 Tournament of Champions semifinal game 1.,Expert
1,1000,no,OHIO,-,"To track the receipts of his Dayton bar, James Ritty invented this in 1879",the cash register,11/13/2017,2017 Tournament of Champions semifinal game 1.,Expert
1,200,no,LIGHT UP A CIGAR,-,Pre-embargo 1950s Romeo y Julietas from this country sell for as much as $400 apiece,Cuba,11/13/2017,2017 Tournament of Champions semifinal game 1.,Expert
1,400,no,LIGHT UP A CIGAR,-,"Brownish-red cigars are classed as ""C"", standing for this Spanish word, also a U.S. state",colorado,11/13/2017,2017 Tournament of Champions semifinal game 1.,Expert
1,600,no,LIGHT UP A CIGAR,-,"A valet wrote of this Brit, ""In two days his cigar consumption was the equivalent of my weekly salary\""",Churchill,11/13/2017,2017 Tournament of Champions semifinal game 1.,Expert
1,800,no,LIGHT UP A CIGAR,-,"Cigars keep best when stored in one of these, from a word meaning ""moist\""",a humidor,11/13/2017,2017 Tournament of Champions semifinal game 1.,Expert
1,1000,no,LIGHT UP A CIGAR,-,A popular cigar size shares its name with this outermost solar region,corona,11/13/2017,2017 Tournament of Champions semifinal game 1.,Expert
2,400,no,THOSE DARN FRANCISCANS,(Alex: Not Etruscans.),"In their efforts to convert local tribes, the Franciscans built 21 of these in California",missions,11/13/2017,2017 Tournament of Champions semifinal game 1.,Expert
2,800,no,THOSE DARN FRANCISCANS,(Alex: Not Etruscans.),"13th c. Italians in Mongol lands included Marco Polo & John of Monte Corvino, first archbishop of this capital",Beijing,11/13/2017,2017 Tournament of Champions semifinal game 1.,Expert
2,1200,no,THOSE DARN FRANCISCANS,(Alex: Not Etruscans.),"Hey, Bobby--from the habits they once wore, a Franciscan order of Britain & Ireland is known as this color friars",grey,11/13/2017,2017 Tournament of Champions semifinal game 1.,Expert
2,1600,no,THOSE DARN FRANCISCANS,(Alex: Not Etruscans.),"St. Anthony of Padua eventually got back his book of Psalms, making him the patron saint of these",lost things,11/13/2017,2017 Tournament of Champions semifinal game 1.,Expert
2,2000,no,THOSE DARN FRANCISCANS,(Alex: Not Etruscans.),"Like Dominicans, Franciscans are this type of order known for poverty",the mendicant order,11/13/2017,2017 Tournament of Champions semifinal game 1.,Expert
2,400,no,\'90S TV,-,"An estimated 50 million people watched his final ""Tonight Show"" appearance on May 22, 1992",Johnny Carson,11/13/2017,2017 Tournament of Champions semifinal game 1.,Expert
