round,value,daily_double,category,comments,answer,question,air_date,notes,Difficulty
1,600,no,"\""GR""AD SCHOOL",-,"Season 1 episodes of this TV drama included ""Three Bad Wolves"" & ""Game Ogre\""",Grimm,2/14/2014,2014 College Championship quarterfinal game 5.,Medium
1,800,no,"\""GR""AD SCHOOL",-,"Differing by a letter, the 2 words that mean a mixture of small stones & pebbles, & to cower or act in a servile manner",gravel and grovel,2/14/2014,2014 College Championship quarterfinal game 5.,Medium
1,1000,no,"\""GR""AD SCHOOL",-,In New England it's another name for a hero sandwich,a grinder,2/14/2014,2014 College Championship quarterfinal game 5.,Medium
2,400,no,THE TOPIC IS MICROSCOPIC,-,"By the 14th Century, the art of grinding these had been mastered in Italy, first for eyeglasses & later for microscopes",lenses,2/14/2014,2014 College Championship quarterfinal game 5.,Medium
2,800,no,THE TOPIC IS MICROSCOPIC,-,"The end of a conflict, or a measure of the detail a microscope can observe",resolution,2/14/2014,2014 College Championship quarterfinal game 5.,Medium
2,1200,no,THE TOPIC IS MICROSCOPIC,-,Ultramicroscopy is defined as the study of objects smaller than the wavelength of this,light,2/14/2014,2014 College Championship quarterfinal game 5.,Medium
2,2000,no,THE TOPIC IS MICROSCOPIC,-,"\""The father of microscopy"", he used a single-lens microscope in the 1700s to view tiny life forms",(Anton Van) Leeuwenhoek,2/14/2014,2014 College Championship quarterfinal game 5.,Medium
2,400,no,LANGUAGES,-,"Wanting to make it accessible, Martin Luther translated the Bible into this language",German,2/14/2014,2014 College Championship quarterfinal game 5.,Medium
2,1200,yes,LANGUAGES,-,"This language with a unique syllabary is now spoken by more than 10,000 Native Americans in North Carolina & Oklahoma",Cherokee,2/14/2014,2014 College Championship quarterfinal game 5.,Medium
2,1200,no,LANGUAGES,-,"It sounds like science fiction, but in 2013 an Illinois government website offered translation into this language",Klingon,2/14/2014,2014 College Championship quarterfinal game 5.,Medium
2,1600,no,LANGUAGES,-,This language of the Baltics is divided into 2 major groups associated with the cities of Tallinn & Tartu,Estonian,2/14/2014,2014 College Championship quarterfinal game 5.,Medium
2,2000,no,LANGUAGES,-,"Until the early 1800s, it was the standard written language of Norway",Danish,2/14/2014,2014 College Championship quarterfinal game 5.,Medium
2,400,no,GETTING SCHOOLED ON TV,-,Meg & Chris Griffin are animated students at James Woods High on this FOX comedy,Family Guy,2/14/2014,2014 College Championship quarterfinal game 5.,Medium
2,800,no,GETTING SCHOOLED ON TV,-,"\""The Big Bang Theory"" hit this campus where it's partially set to shoot an episode that featured Stephen Hawking",Cal Tech,2/14/2014,2014 College Championship quarterfinal game 5.,Medium
2,1200,no,GETTING SCHOOLED ON TV,-,"NBC's ""Community"" college attended by Star-Burns & Fat Neil",Greendale,2/14/2014,2014 College Championship quarterfinal game 5.,Medium
2,1600,no,GETTING SCHOOLED ON TV,-,Hanna may not have been truthful in welcoming Kate to Rosewood High on this ABC Family show,Pretty Little Liars,2/14/2014,2014 College Championship quarterfinal game 5.,Medium
2,2000,no,GETTING SCHOOLED ON TV,-,"Pre-""Sex And The City"", young(er) Ms. Bradshaw went to 1980s Castlebury High on this show",The Carrie Diaries,2/14/2014,2014 College Championship quarterfinal game 5.,Medium
2,400,no,"THE ""EX"" FACTOR",-,"In names of businesses, it follows both ""American"" & ""Panda\""",Express,2/14/2014,2014 College Championship quarterfinal game 5.,Medium
2,800,no,"THE ""EX"" FACTOR",-,"People who commit this crime are usually looking for ""hush money\""",extortion,2/14/2014,2014 College Championship quarterfinal game 5.,Medium
2,1200,no,"THE ""EX"" FACTOR",-,"The proper way to address an archbishop is ""Your"" this",Excellency,2/14/2014,2014 College Championship quarterfinal game 5.,Medium
2,1600,no,"THE ""EX"" FACTOR",-,"Meaning ""higher"", this Latin word is New York's state motto",excelsior,2/14/2014,2014 College Championship quarterfinal game 5.,Medium
2,2000,no,"THE ""EX"" FACTOR",-,"Meaning not extinct, it starts with the same 3 letters as ""extinct\""",extant,2/14/2014,2014 College Championship quarterfinal game 5.,Medium
2,400,no,WHERE WERE YOU & WHEN?,-,"This queen, 1780: Versailles, mostly",Marie Antoinette,2/14/2014,2014 College Championship quarterfinal game 5.,Medium
2,800,no,WHERE WERE YOU & WHEN?,-,"John McCain, 1970: In captivity in this country",(North) Vietnam,2/14/2014,2014 College Championship quarterfinal game 5.,Medium
2,1200,no,WHERE WERE YOU & WHEN?,-,"William V, Prince of Orange, 1790: ruling in this country",the Netherlands,2/14/2014,2014 College Championship quarterfinal game 5.,Medium
2,1000,yes,WHERE WERE YOU & WHEN?,-,"This German military man, Sept. 17, 1916: high above Cambrai, France",the Red Baron,2/14/2014,2014 College Championship quarterfinal game 5.,Medium
2,2000,no,WHERE WERE YOU & WHEN?,-,"Aaron Burr, July 11, 1804: crossing this river to go fight a duel",the Hudson River,2/14/2014,2014 College Championship quarterfinal game 5.,Medium
2,400,no,RUNNING HOT & COLD,-,Term for a hot spring that spews intermittent plumes of water & steam,a geysor,2/14/2014,2014 College Championship quarterfinal game 5.,Medium
2,800,no,RUNNING HOT & COLD,-,"Orwell coined this term when talking of a hypothetical nuclear stalemate between ""monstrous super-states\""",Cold War,2/14/2014,2014 College Championship quarterfinal game 5.,Medium
2,1200,no,RUNNING HOT & COLD,-,"Associated with menopause, a hot flash is a symptom of a decline in this hormone",estrogen,2/14/2014,2014 College Championship quarterfinal game 5.,Medium
2,1600,no,RUNNING HOT & COLD,-,In 2013 this alliterative NYPD squad solved the 1991 Baby Hope murder,Cold Case,2/14/2014,2014 College Championship quarterfinal game 5.,Medium
2,2000,no,RUNNING HOT & COLD,-,"This retail chain says that for 25 years, it has offered ""Music- & pop culture-inspired clothing\""",Hot Topic,2/14/2014,2014 College Championship quarterfinal game 5.,Medium
3,0,no,"GETTING A ""D"" IN COLLEGE",-,"The USA's oldest endowed chair is a Harvard chair of this subject, given in 1721 when that was largely what Harvard taught",divinity,2/14/2014,2014 College Championship quarterfinal game 5.,Medium
1,200,no,COLLEGE TOWNS,-,Georgia's Bulldogs are top dogs in this city that was named for an ancient center of culture & learning,Athens,2/17/2014,2014 College Championship semifinal game 1.,Medium
1,400,no,COLLEGE TOWNS,-,"It's home to the University of Florida, the state's largest & oldest university",Gainesville,2/17/2014,2014 College Championship semifinal game 1.,Medium
1,600,no,COLLEGE TOWNS,-,It's the Ivy League school that's located in the town of Hanover,Dartmouth,2/17/2014,2014 College Championship semifinal game 1.,Medium
1,800,no,COLLEGE TOWNS,-,A shortened version of the name of trapper Etienne Provost is on a college town in this Western state,Utah,2/17/2014,2014 College Championship semifinal game 1.,Medium
1,1000,no,COLLEGE TOWNS,-,"Waco, Texas is home to this university, the largest Baptist university in the world",Baylor,2/17/2014,2014 College Championship semifinal game 1.,Medium
1,200,no,THE OLD TESTAMENT,-,Naaman was cured of leprosy after Elisha told him to bathe in this river 7 times,the Jordan,2/17/2014,2014 College Championship semifinal game 1.,Medium
1,400,no,THE OLD TESTAMENT,-,He ripped the doors off the gate of the city of Gaza & carried them on his back to the top of a hill,Samson,2/17/2014,2014 College Championship semifinal game 1.,Medium
1,600,yes,THE OLD TESTAMENT,-,This third book of the Old Testament is named for the tribe from which the priests of Israel were descended,Leviticus,2/17/2014,2014 College Championship semifinal game 1.,Medium
1,1000,no,THE OLD TESTAMENT,-,"Esther 4:3 reports that ""there was great mourning among the Jews... and many lay in sackcloth and"" these",ashes,2/17/2014,2014 College Championship semifinal game 1.,Medium
1,200,no,NON-NAUGHTY WORDS,-,Singer Faith or actor Jonah; what the...?,Hill,2/17/2014,2014 College Championship semifinal game 1.,Medium
1,400,no,NON-NAUGHTY WORDS,-,"Oh, this!  Rising 770 feet on the Feather River, Oroville is the highest one in the United States",a dam,2/17/2014,2014 College Championship semifinal game 1.,Medium
1,600,no,NON-NAUGHTY WORDS,-,"This non-naughty 5-letter ""B"" word means to bungle a task",botch,2/17/2014,2014 College Championship semifinal game 1.,Medium
1,800,no,NON-NAUGHTY WORDS,-,"1-word energy industry technique that's the subject of the film ""Gasland\""",fracking,2/17/2014,2014 College Championship semifinal game 1.,Medium
1,1000,no,NON-NAUGHTY WORDS,-,"That's a load of this, a short ""riding"" whip",a crop,2/17/2014,2014 College Championship semifinal game 1.,Medium
1,200,no,STUDENT HEALTH CENTER,-,"Come on in--the CDC says everyone 6 months of age & older should get this yearly, ideally by October",a flu shot,2/17/2014,2014 College Championship semifinal game 1.,Medium
1,400,no,STUDENT HEALTH CENTER,-,The visual aura that you just described is common with the classic type of this severe headache,a migraine,2/17/2014,2014 College Championship semifinal game 1.,Medium
1,600,no,STUDENT HEALTH CENTER,-,"All that sneezing & red & itching eyes, it's pollinosis, or, in layman's terms, this",hayfever,2/17/2014,2014 College Championship semifinal game 1.,Medium
1,800,no,STUDENT HEALTH CENTER,-,"That raw egg eating contest wasn't such a smart move; I'm afraid you have this ""fishy"" food poisoning",salmonella,2/17/2014,2014 College Championship semifinal game 1.,Medium
1,1000,no,STUDENT HEALTH CENTER,-,Have you had a menactra vaccine?  it helps protect against this illness that also begins with M-E-N,meningitis,2/17/2014,2014 College Championship semifinal game 1.,Medium
1,200,no,OLYMPIC GOLD,-,"Women's doubles tennis, 2012 (both players)",Venus & Serena Williams,2/17/2014,2014 College Championship semifinal game 1.,Medium
1,400,no,OLYMPIC GOLD,-,"Men's half-pipe, 2006, 2010",Shaun White,2/17/2014,2014 College Championship semifinal game 1.,Medium
1,600,no,OLYMPIC GOLD,-,"Men's 100-meter dash, 1936 (in Berlin)",Jesse Owens,2/17/2014,2014 College Championship semifinal game 1.,Medium
1,800,no,OLYMPIC GOLD,-,"Men's figure skating, 2010",Evan Lysacek,2/17/2014,2014 College Championship semifinal game 1.,Medium
1,1000,no,OLYMPIC GOLD,-,"Men's 100-meter dash, 1984, 1988; men's long jump, 1984, 1988, 1992, 1996",Carl Lewis,2/17/2014,2014 College Championship semifinal game 1.,Medium
1,200,no,"\""U.S."", EH",-,He's a symbol of the U.S.A. or its government,Uncle Sam,2/17/2014,2014 College Championship semifinal game 1.,Medium
1,400,no,"\""U.S."", EH",-,"The 2012 film in this franchise has Dolph Lundgren, Jean-Claude Van Damme & an army of genetically enhanced warriors",Universal Soldier,2/17/2014,2014 College Championship semifinal game 1.,Medium
1,600,no,"\""U.S."", EH",-,"It's the ""U.S."" in a USB, a socket used to attach a device to a computer",universal serial (universal service accepted),2/17/2014,2014 College Championship semifinal game 1.,Medium
1,800,no,"\""U.S."", EH",-,2-word term for the uncontrolled spreading out of metropolitan communities into surrounding areas,urban sprawl,2/17/2014,2014 College Championship semifinal game 1.,Medium
1,1000,no,"\""U.S."", EH",-,This author whose early 20th century novels argued for social reform ran unsuccessfully for Californla governor,Upton Sinclair,2/17/2014,2014 College Championship semifinal game 1.,Medium
2,400,no,"THOMAS, WRITE?",-,"The success of ""Far From the Madding Crowd"" enabled him to give up architecture for writing",Thomas Hardy,2/17/2014,2014 College Championship semifinal game 1.,Medium
2,800,no,"THOMAS, WRITE?",-,"Climb up ""The Magic Mountain"", a novel by this German",Thomas Mann,2/17/2014,2014 College Championship semifinal game 1.,Medium
2,1200,no,"THOMAS, WRITE?",-,"\""Hannibal"" is this author's sequel to ""The Silence of the Lambs\""",Thomas Harris,2/17/2014,2014 College Championship semifinal game 1.,Medium
2,1600,no,"THOMAS, WRITE?",-,"You may falter under the weight of ""Gravity's Rainbow"", by him",Thomas Pynchon,2/17/2014,2014 College Championship semifinal game 1.,Medium
2,2000,no,"THOMAS, WRITE?",-,"Appropriately, this philosopher's ""Leviathan"" runs almost 600 pages",Thomas Hobbes,2/17/2014,2014 College Championship semifinal game 1.,Medium
2,400,no,WEATHER VERBS,-,"To fix prices or wages at a current level, or to immobilize, as with fear",freeze,2/17/2014,2014 College Championship semifinal game 1.,Medium
2,800,no,WEATHER VERBS,-,To yell to catch a taxi driver's attention,hail,2/17/2014,2014 College Championship semifinal game 1.,Medium
2,1200,no,WEATHER VERBS,-,To sing lead for a rock band,front,2/17/2014,2014 College Championship semifinal game 1.,Medium
2,1600,no,WEATHER VERBS,-,"To pour in a fine stream, like syrup over pancakes",drizzle,2/17/2014,2014 College Championship semifinal game 1.,Medium
2,2000,no,WEATHER VERBS,-,"To send too much fuel to the carburetor, causing an unsuccessful ignition",flood,2/17/2014,2014 College Championship semifinal game 1.,Medium
2,400,no,INTERNATIONAL CINEMA SHOWCASE,-,"\""Das Boot"" portrayed both boredom & terror aboard one of these German craft during World War II",a U-boat,2/17/2014,2014 College Championship semifinal game 1.,Medium
2,800,no,INTERNATIONAL CINEMA SHOWCASE,-,"\""The Motorcycle Diaries"" dramatized a life-changing road trip by this future ally of Fidel Castro",Che Guevara,2/17/2014,2014 College Championship semifinal game 1.,Medium
2,1200,no,INTERNATIONAL CINEMA SHOWCASE,-,Berenice Bejo played '20s actress Peppy Miller in this 2011 multi-Oscar winner from France,The Artist,2/17/2014,2014 College Championship semifinal game 1.,Medium
2,1600,yes,INTERNATIONAL CINEMA SHOWCASE,-,"\""City of God"" is about 2 boys growing up in a violent favela in this South American country",Brazil,2/17/2014,2014 College Championship semifinal game 1.,Medium
2,2000,no,INTERNATIONAL CINEMA SHOWCASE,-,"The 2011 Oscar for Best Foreign Film went to director Asghar Farhadi's ""A Separation"", the first winner from this country",Iran,2/17/2014,2014 College Championship semifinal game 1.,Medium
2,400,no,TALK NERDY TO ME,-,"I love it when you say that ""I.P. address"" is short for ""Internet"" this ""address\""",protocol,2/17/2014,2014 College Championship semifinal game 1.,Medium
2,800,no,TALK NERDY TO ME,-,It gives me chills when you say that Alekhine's Defense is named for the fourth world champion of this game,chess,2/17/2014,2014 College Championship semifinal game 1.,Medium
2,1200,no,TALK NERDY TO ME,-,"Murmur ""anime"" or this 5-letter Japanese term for graphic novels & comic magazines like shonen ace",manga,2/17/2014,2014 College Championship semifinal game 1.,Medium
2,1600,no,TALK NERDY TO ME,-,"Say this 2-word ""killing curse"" from the Harry Potter series--but don't point your wand at me!",avada kedavra,2/17/2014,2014 College Championship semifinal game 1.,Medium
